handle,text,truncated,cleaned_text,subjectivity,polarity,sentiment_analysis
HillaryClinton,"""As president, I will make identifying and stopping lone wolves a top priority."" —Hillary on her counterterrorism strategy",False,president make identifying stopping lone wolves top priority hillary counterterrorism strategy,0.5,0.5,positive
HillaryClinton,"The murder of innocent people always breaks our hearts, scares us, and makes us furious. Now we have to steel our resolve and respond.",False,murder innocent people always breaks hearts scares makes furious steel resolve respond,0.7,0.5,positive
HillaryClinton,"""They were sons and daughters, brothers and sisters, and...they all had a lot more to give."" —Hillary on the Orlando victims",False,sons daughters brothers sisters lot give hillary orlando victims,0.0,0.0,neutral
HillaryClinton,Watch live: Hillary speaks on the terrorist attack in Orlando → https://t.co/ARky5hVf9F,False,watch live hillary speaks terrorist attack orlando,0.5,0.13636363636363635,positive
realDonaldTrump,"I am watching @FoxNews and how fairly they are treating me and my words, and @CNN, and the total distortion of my words and what I am saying",False,watching foxnews fairly treating words cnn total distortion words saying,0.825,0.35,positive
realDonaldTrump,"I will be going to New Hampshire today, home of my first primary victory, to discuss terror and the horrible events of yesterday. 2:30 P.M.",False,going new hampshire today home first primary victory discuss terror horrible events yesterday,0.571969696969697,-0.053409090909090906,negative
realDonaldTrump,I have been hitting Obama and Crooked Hillary hard on not using the term Radical Islamic Terror. Hillary just broke-said she would now use!,False,hitting obama crooked hillary hard using term radical islamic terror hillary broke said would use,0.3208333333333333,-0.14583333333333334,negative
HillaryClinton,"""We cannot demonize, demagogue, and declare war on an entire religion...Hate is not the answer to hate."" —Hillary",False,cannot demonize demagogue declare war entire religion hate answer hate hillary,0.8083333333333332,-0.5333333333333333,negative
realDonaldTrump,What has happened in Orlando is just the beginning. Our leadership is weak and ineffective. I called it and asked for the ban. Must be tough,False,happened orlando beginning leadership weak ineffective called asked ban must tough,0.7291666666666667,-0.3819444444444444,negative
HillaryClinton,Declaraciones de Hillary Clinton sobre el ataque en Orlando. https://t.co/onc4230GUH,False,declaraciones hillary clinton sobre ataque orlando,0.0,0.0,neutral
HillaryClinton,"""This is a time to stand together and resolve to do everything we can to defend our communities and country."" —Hillary on the attack in FL",False,time stand together resolve everything defend communities country hillary attack,0.0,0.0,neutral
HillaryClinton,"""We need to keep guns like the ones used last night out of the hands of terrorists or other violent criminals."" —Hillary on the FL attack",False,need keep guns like ones used last night hands terrorists violent criminals hillary attack,0.5333333333333333,-0.4,negative
HillaryClinton,"""To the LGBT community: please know that you have millions of allies across our country. I am one of them.” —Hillary https://t.co/MmaGjrSufr",False,lgbt community please know millions allies across country one hillary,0.0,0.0,neutral
realDonaldTrump,"""@WandaWalls20: @realDonaldTrump Please make us safe. We cannot have Hillary as president. We will be in so much trouble.",False,wandawalls realdonaldtrump please make safe cannot hillary president much trouble,0.35,0.15,positive
HillaryClinton,"""This was an act of terror. ... This was also an act of hate."" —Hillary on the attack in Orlando https://t.co/MmaGjrSufr",False,act terror also act hate hillary attack orlando,0.9,-0.8,negative
HillaryClinton,"""I join Americans in praying for the victims of the attack in Orlando."" 

Hillary's statement: https://t.co/MmaGjrSufr",False,join americans praying victims attack orlando hillary statement,0.0,0.0,neutral
realDonaldTrump,"Reporting that Orlando killer shouted ""Allah hu Akbar!"" as he slaughtered clubgoers. 2nd man arrested in LA with rifles near Gay parade.",False,reporting orlando killer shouted allah akbar slaughtered clubgoers man arrested rifles near gay parade,0.4055555555555556,0.0888888888888889,positive
realDonaldTrump,Is President Obama going to finally mention the words radical Islamic terrorism? If he doesn't he should immediately resign in disgrace!,False,president obama going finally mention words radical islamic terrorism immediately resign disgrace,1.0,0.0,neutral
realDonaldTrump,"Appreciate the congrats for being right on radical Islamic terrorism, I don't want congrats, I want toughness &amp; vigilance. We must be smart!",False,appreciate congrats right radical islamic terrorism want congrats want toughness amp vigilance must smart,0.5892857142857143,0.25,positive
realDonaldTrump,"Horrific incident in FL. Praying for all the victims &amp; their families. When will this stop? When will we get tough, smart &amp; vigilant?",False,horrific incident praying victims amp families stop get tough smart amp vigilant,0.8253968253968255,-0.39153439153439157,negative
HillaryClinton,"Desperté con la devastadora noticia de FL. Mientras esperamos más información,mis pensamientos están con los afectados de este horrible acto",False,desperté con devastadora noticia mientras esperamos más información mis pensamientos están con los afectados este horrible acto,1.0,-1.0,negative
realDonaldTrump,Clinton made a false ad about me where I was imitating a reporter GROVELING after he changed his story. I would NEVER mock disabled. Shame!,False,clinton made false imitating reporter groveling changed story would never mock disabled shame,0.44999999999999996,-0.30000000000000004,negative
HillaryClinton,"Woke up to hear the devastating news from FL. As we wait for more information, my thoughts are with those affected by this horrific act. -H",False,woke hear devastating news wait information thoughts affected horrific act,1.0,-1.0,negative
realDonaldTrump,Really bad shooting in Orlando. Police investigating possible terrorism. Many people dead and wounded.,False,really bad shooting orlando police investigating possible terrorism many people dead wounded,0.6416666666666666,-0.09999999999999996,negative
HillaryClinton,"Donald Trump considers his shuttered casinos a success because HE made millions.

A man who thinks that way has no business being president.",False,donald trump considers shuttered casinos success made millions man thinks way business president,0.0,0.3,positive
HillaryClinton,"When Trump's casinos failed, he hurt a whole universe of small businesses that never got paid what they were owed. https://t.co/32cJxMhwnL",False,trump casinos failed hurt whole universe small businesses never got paid owed,0.3666666666666667,-0.18333333333333335,negative
HillaryClinton,"When Trump had to make an $18 million interest payment, his dad had to bail him out by buying $3 million in chips: https://t.co/w6e1LAjOlX",False,trump make million interest payment dad bail buying million chips,0.0,0.0,neutral
HillaryClinton,"During a decade when other casinos in Atlantic City thrived, Trump's posted huge losses: https://t.co/pVE3gSW293 https://t.co/UXY1k3HBbp",False,decade casinos atlantic city thrived trump posted huge losses,0.9,0.4000000000000001,positive
HillaryClinton,Trump the businessman? A total failure. He bankrupted his Atlantic City casinos (but pocketed millions for himself): https://t.co/fxpfFotuOa,False,trump businessman total failure bankrupted atlantic city casinos pocketed millions,0.525,-0.15833333333333335,negative
realDonaldTrump,"Goofy Elizabeth Warren, sometimes referred to as Pocahontas, pretended to be a Native American in order to advance her career. Very racist!",False,goofy elizabeth warren sometimes referred pocahontas pretended native american order advance career racist,0.5,0.25,positive
realDonaldTrump,Riley Rone was a great young man. We will miss him dearly. https://t.co/R0tm44nMao,False,riley rone great young man miss dearly,0.575,0.45,positive
realDonaldTrump,"Join me on Tuesday- in Greensboro, North Carolina! #Trump2016 #AmericaFirst https://t.co/iaL5IGTfV3",False,join tuesday greensboro north carolina trump americafirst,0.0,0.0,neutral
realDonaldTrump,"Thank you Pittsburgh, Pennsylvania! Will be back soon! #AmericaFirst https://t.co/ttLMgInkdA",False,thank pittsburgh pennsylvania back soon americafirst,0.0,0.0,neutral
HillaryClinton,"""Sec. Clinton will be the strong environmental champion that we need to lead our country."" https://t.co/P4NqUN1qfw",False,sec clinton strong environmental champion need lead country,0.6666666666666666,0.16666666666666663,positive
realDonaldTrump,Thank you to our amazing law enforcement officers! #AmericaFirst https://t.co/qWaTT9jsQD,False,thank amazing law enforcement officers americafirst,0.9,0.6000000000000001,positive
realDonaldTrump,"Thank you Tampa, Florida!
#AmericaFirst #TrumpTrain https://t.co/fY4QVoSSfj",False,thank tampa florida americafirst trumptrain,0.0,0.0,neutral
HillaryClinton,"When Trump goes off his staff's script he insults anyone who challenges him. Judge for his heritage, senator for hers. Rs should disavow. -H",False,trump goes staff script insults anyone challenges judge heritage senator disavow,0.0,0.0,neutral
realDonaldTrump,"Sad case- @USATODAY did article saying I don't pay bills- false, only don't pay when work is shoddy, bad, or not done! They should do same!",False,sad case usatoday article saying pay bills false pay work shoddy bad done,0.6916666666666667,-0.475,negative
HillaryClinton,"Trump University: Pad Donald's pockets and put your own finances at risk—all for the low price of $35,000!
https://t.co/6NHo9RTyHz",False,trump university pad donald pockets put finances risk low price,0.3,0.0,neutral
HillaryClinton,".@realDonaldTrump is temperamentally unfit to be president and Commander-in-Chief.
https://t.co/pH28V4JWjP",False,realdonaldtrump temperamentally unfit president commander chief,0.0,0.0,neutral
realDonaldTrump,"In Tampa, Florida- thank you to all of our outstanding volunteers who want to #MakeAmericaGreatAgain! https://t.co/04qqpGylT7",False,tampa florida thank outstanding volunteers want makeamericagreatagain,0.875,0.5,positive
HillaryClinton,The divide between @HillaryClinton &amp; Donald Trump on the environment couldn't be more clear: https://t.co/qqipW2RUS8 https://t.co/g8Abd0Gpvj,False,divide hillaryclinton amp donald trump environment clear,0.3833333333333333,0.10000000000000002,positive
realDonaldTrump,"Don King, and so many other African Americans who know me well and endorsed me, would not have done so if they thought I was a racist!",False,king many african americans know well endorsed would done thought racist,0.25,0.25,positive
realDonaldTrump,Mitt Romney had his chance to beat a failed president but he choked like a dog. Now he calls me racist-but I am least racist person there is,False,mitt romney chance beat failed president choked like dog calls racist least racist person,0.35,-0.4,negative
realDonaldTrump,"Thank you Richmond, Virginia! 
#Trump2016 https://t.co/SxU4yzCLQf",False,thank richmond virginia trump,0.0,0.0,neutral
HillaryClinton,"Lights, camera, history.
https://t.co/C7XFFZtz8Z",False,lights camera history,0.0,0.0,neutral
HillaryClinton,A man with this much contempt and disrespect for women has no business becoming president. https://t.co/eaOpDVixJD,False,man much contempt disrespect women business becoming president,0.525,0.325,positive
HillaryClinton,".@realDonaldTrump says he’ll be “the best for women.”

Don't think so. https://t.co/zsXgf8wQF2",False,realdonaldtrump says best women think,0.3,1.0,positive
HillaryClinton,"""I am the least racist person that you’ve ever encountered."" —@realDonaldTrump https://t.co/9EvXSWTQGr https://t.co/smaUds8PnY",False,least racist person ever encountered realdonaldtrump,0.4,-0.3,negative
